customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,annual_income_winsor,join_year,join_month,join_day,join_weekday,gender_enc,income_bin,repayment_bin,credit_binary,transaction_quantile,transaction_kmeans,annual_income_std,loan_amount_std,annual_income_minmax,loan_amount_minmax,annual_income_maxabs,loan_amount_maxabs,annual_income_robust,loan_amount_robust,spending_log,spending_sqrt,spending_reciprocal,loan_boxcox,income_boxcox,loan_power,income_power,debt_to_income,avg_monthly_txn,spending_to_income
CUST0105,46.0,Female,West,Post-Graduate,Salaried,1087549.46,454475.2,Education,365.2,8,55,0.526,2023-03-01,0,0,1087549.46,2023,3,1,2,0,Low,Average,0.0,Q2,1.0,-0.018858502762320255,-0.14634287201186888,0.09363055553345048,0.13675279610641594,0.11316331363981659,0.15268308688792798,0.3614190512144895,0.043265006809847406,0.42264993286226527,0.7252585745787499,0.655307994757536,0.16456518558699962,0.49024211647287225,0.16456539558739428,0.4902422486538545,0.41788922409101287,4.583333333333333,4.836561640148302e-07
CUST0106,43.21258134490239,Other,West,Secondary,Salaried,798812.86,191360.34,Home,317.7,10,58,0.6034,2015-03-06,1,0,798812.86,2015,3,6,4,2,Low,Good,0.0,Q2,1.0,-0.23674195684559776,-0.676862105857947,0.06292477916409644,0.04669622155831468,0.08311926357418163,0.06428840873852619,-0.07778656745275092,-0.7099166211907533,0.47212637462671425,0.7767882594375382,0.6236746912810277,-0.9758428735772452,0.015592094619095194,-0.975843724379605,0.015592042018628119,0.23955590800078005,4.833333333333333,7.553709137832359e-07
CUST0107,37.0,Other,North,Post-Graduate,Self-Employed,504641.06,697797.68,Other,846.4,3,109,0.8748,2021-06-17,0,0,504641.06,2021,6,17,3,2,Low,Poor,1.0,Q4,2.0,-0.45872686585226713,0.34426893025246413,0.03164099489507638,0.22003501383957205,0.05250966199579512,0.23442842162924304,-0.5252598265181264,0.7397897930402549,0.628501987066414,0.9353074360871938,0.5333902282910177,0.7466766746447988,-0.7743944546407752,0.7466772236091835,-0.7743947409552785,1.3827604119252603,9.083333333333334,1.7335093581168366e-06
CUST0108,64.0,Other,South,Post-Graduate,Self-Employed,557700.1,493750.34,Car,644.3,6,76,0.4961,2018-11-11,0,0,557700.1,2018,11,11,6,2,Low,Average,0.0,Q3,1.0,-0.41868799684313296,-0.06715229652708836,0.03728357369046502,0.15019553580305306,0.05803064012670934,0.16587775540483612,-0.4445501815022544,0.15569238504744112,0.4028617222380495,0.7043436661176133,0.6684045184145445,0.2762101032515858,-0.593369429788701,0.2762104030336979,-0.5933696831306656,0.8853330670014226,6.333333333333333,8.895461915821783e-07
CUST0109,46.0,Male,West,Secondary,Salaried,590957.34,654332.12,Other,527.0,6,76,0.527,2019-05-10,1,0,590957.34,2019,5,10,4,1,Low,Average,0.0,Q3,1.0,-0.3935917592186803,0.25662919911036614,0.040820324397171176,0.20515801508543488,0.06149117191798498,0.21982596174999672,-0.3939616289274686,0.615367093224829,0.4233050262364954,0.7259476565152615,0.6548788474132285,0.6586421114472468,-0.4908630596204854,0.6586426321142422,-0.49086328729243955,1.107240871227693,6.333333333333333,8.917733384951273e-07
CUST0110,43.21258134490239,Male,East,Post-Graduate,Unemployed,5363921.64,653487.96,Other,419.4,3,116,0.8663,2018-05-26,0,0,5363921.64,2018,5,26,5,1,Medium,Poor,0.0,Q4,2.0,3.20813364691332,0.2549271169229765,0.5484025790012305,0.20486908363560902,0.5581347508431657,0.21954236221667273,6.8663328341165375,0.6129506360049934,0.6239578612069467,0.9307523838271917,0.5358195359802819,0.6568776687548696,2.3690107713492394,0.6568781887604693,2.369010581556933,0.12183025850467122,9.666666666666666,1.6150496933806812e-07
CUST0111,52.0,Male,South,Post-Graduate,Salaried,917703.08,335496.31,Education,469.6,5,70,0.8445,2020-03-23,1,0,917703.08,2020,3,23,0,1,Low,Average,0.0,Q3,1.0,-0.1470262374310145,-0.3862403432784359,0.0755681936388229,0.09602977773742175,0.09549020553995373,0.11271156765057634,0.10306079525978469,-0.2973190030324868,0.6122082380545932,0.9189668111526118,0.5421523448088913,-0.2407182714751526,0.23428589907071048,-0.24071844898346284,0.2342859332305328,0.3655826348539661,5.833333333333333,9.202322825373977e-07
CUST0112,48.0,Male,South,Secondary,Salaried,539006.34,484357.19,Car,407.9,3,53,0.5628,2017-10-03,1,0,539006.34,2017,10,3,1,1,Low,Poor,0.0,Q2,1.0,-0.4327944904383468,-0.08609173134806844,0.035295580432726376,0.14698053337705363,0.05608548921284887,0.16272208236128755,-0.47298580215449215,0.1288039454927392,0.44647908419877846,0.7501999733404421,0.6398771435884311,0.25030120732375066,-0.6545157340023837,0.25030148714077394,-0.6545160003777187,0.8986113039041433,4.416666666666667,1.0441435623929766e-06
CUST0113,63.0,Other,West,Post-Graduate,Salaried,1152603.91,154968.9,Car,804.3,8,87,0.9115,2020-11-16,1,0,1152603.91,2020,11,16,0,2,Low,Average,1.0,Q3,2.0,0.030232219610554757,-0.7502382689045932,0.1005487896386222,0.03424048861615872,0.11993245600968706,0.05206253283705386,0.4603752623747893,-0.8140892400405064,0.6478882741543304,0.954725091322104,0.5231493591420351,-1.2472248487948474,0.5749600216506918,-1.2472257970672846,0.5749601838386228,0.13445113161207306,7.25,7.908180703638252e-07
CUST0114,43.21258134490239,Male,North,Secondary,Salaried,484335.57,95337.59,Other,582.63,10,67,0.0642,2020-12-19,0,0,484335.57,2020,12,19,5,1,Low,Good,0.0,Q3,1.0,-0.47404958662287067,-0.8704730473372443,0.02948160174917747,0.013830423162554398,0.05039680495527012,0.032029113002548106,-0.5561470964305361,-0.9847873417957951,0.06222334318013186,0.2533771891863985,0.9396729937981582,-1.8624605229659021,-0.8502932194317283,-1.8624608869138661,-0.8502935141065878,0.19684201596013276,5.583333333333333,1.325527257888575e-07
CUST0115,65.0,Female,South,Primary,Salaried,881701.02,514835.63,Education,447.0,6,15,0.3857,2019-07-22,1,0,881701.02,2019,7,22,0,0,Low,Average,0.0,Q1,0.0,-0.17419374299460913,-0.02463796686808559,0.0717395442635928,0.1574124181591212,0.09174406565638514,0.17296145802519286,0.04829701735426428,0.21605025707741607,0.3262054271225323,0.6210475022089695,0.7216569242981887,0.3326962019033969,0.17210481341417483,0.3326965432527022,0.17210482287849255,0.5839118003969191,1.25,4.374498738812846e-07
CUST0116,63.0,Male,North,Post-Graduate,Self-Employed,690320.44,527561.06,Home,574.9,6,87,0.7559,2021-05-06,0,0,690320.44,2021,5,6,3,1,Low,Average,0.0,Q3,2.0,-0.31861139498213353,0.0010203535094176958,0.051387121706434224,0.1617679632448364,0.07183024895593823,0.17723662625082157,-0.24281753493940175,0.2524775424249929,0.5629815459831479,0.8694250974063263,0.5695085141522865,0.36572741997376906,-0.2241814531286196,0.36572778432746844,-0.22418159613301486,0.7642263352364304,7.25,1.0949987226222072e-06
CUST0117,58.0,Female,East,Primary,Salaried,1089757.37,457273.02,Car,810.8,5,7,0.9153,2021-08-01,0,0,1089757.37,2021,8,1,6,0,Low,Average,1.0,Q1,0.0,-0.017192392345057456,-0.14070161965980013,0.09386535635434975,0.1377104086312356,0.11339305437438374,0.1536230277123267,0.3647775671681706,0.05127392969034396,0.6498742683264784,0.9567131231461184,0.5221114185767243,0.1728174817783394,0.49322364850549977,0.17281769873721467,0.4932237817693081,0.4196099357419349,0.5833333333333334,8.399117319114804e-07
CUST0118,58.0,Female,East,Post-Graduate,Unemployed,381935.77,593122.68,Education,329.5,6,34,0.8048,2018-10-27,1,0,381935.77,2018,10,27,5,0,Low,Average,0.0,Q1,0.0,-0.5513214742929368,0.13321243271052288,0.01859186570924842,0.18420780156876948,0.039741748693227115,0.19926236169903375,-0.7119104028849367,0.44015150232963957,0.5904497823216027,0.8971064596802322,0.5540780141843972,0.5246992628393805,-1.307427971959558,0.5246997232593521,-1.3074282291522443,1.5529382859322132,2.8333333333333335,2.107160583571421e-06
CUST0119,50.0,Female,South,Graduate,Unemployed,1423485.7,559771.14,Home,724.7,4,107,0.2718,2015-10-29,1,0,1423485.7,2015,10,29,3,0,Low,Poor,1.0,Q4,2.0,0.23464225994995416,0.06596562860228344,0.12935579112811235,0.17279253810434947,0.1481186508344125,0.18805775453968554,0.872421411573192,0.3446807744751688,0.24043321985117033,0.521344415909483,0.7862871520679352,0.44605117660316623,0.8710349473495534,0.4460515926373894,0.8710351978645204,0.39323973539038715,8.916666666666666,1.909397474101777e-07
CUST0120,28.0,Male,North,Graduate,Self-Employed,667892.75,149380.25,Business,606.3,8,57,0.143,2016-01-03,0,0,667892.75,2016,1,3,6,1,Low,Average,0.0,Q2,1.0,-0.3355355485681665,-0.7615066796520283,0.04900204259411803,0.032327656040498615,0.06949656960522017,0.050184999511723415,-0.2769329448379981,-0.8300870765189385,0.13365638481267358,0.3781534080237807,0.8748906386701663,-1.2942152359971841,-0.27985599287513563,-1.2942161850381224,-0.27985615529882846,0.22365903807160656,4.75,2.141062318763005e-07
CUST0121,46.0,Male,South,Secondary,Unemployed,694951.63,275848.45,Home,392.0,4,58,0.3198,2023-10-11,1,0,694951.63,2023,10,11,2,1,Low,Poor,0.0,Q2,1.0,-0.31511665384534676,-0.5065084915227355,0.05187962693252607,0.07561404769950329,0.07231214042457597,0.0926725877655156,-0.2357728974770379,-0.4680644801277444,0.2774802099671842,0.5655086206239477,0.7576905591756328,-0.4991582015575339,-0.21297524962297998,-0.49915864537758514,-0.2129753886293275,0.396931869920213,4.833333333333333,4.6017591181130115e-07
CUST0122,28.0,Male,East,Primary,Self-Employed,631882.38,653057.35,Education,536.8,10,81,0.1725,2018-08-06,0,0,631882.38,2018,8,6,0,1,Low,Good,0.0,Q3,2.0,-0.3627093249387992,0.2540588767662386,0.04517250948955942,0.20472169833944537,0.06574956503717429,0.2193976967562806,-0.33170936332559625,0.6117179897727232,0.15913822133829736,0.4153311931459037,0.8528784648187634,0.6559767799611814,-0.37448868736682245,0.6559772996276847,-0.37448888086187726,1.033510936006793,6.75,2.7299384420246055e-07
CUST0123,62.0,Female,South,Graduate,Self-Employed,564390.19,323761.65,Car,625.7,8,28,0.6635,2021-03-03,1,0,564390.19,2021,3,3,2,0,Low,Average,0.0,Q1,0.0,-0.41363958968821046,-0.4099009713123075,0.037995033226356376,0.09201334444632363,0.05872676731981061,0.10876925327923047,-0.43437369152007166,-0.3309101514869432,0.5089238164763943,0.8145550932871268,0.6011421701232341,-0.2878923277452713,-0.5721255776923084,-0.2878925539400067,-0.5721258260921264,0.5736486135593534,2.3333333333333335,1.1756051252414576e-06
CUST0124,26.0,Female,West,Secondary,Unemployed,593682.44,165607.43,Business,340.7,9,66,0.574,2020-12-28,1,0,593682.44,2020,12,28,0,0,Low,Good,0.0,Q3,1.0,-0.3915353721838453,-0.7287877708793259,0.04111012593665085,0.03788174844476441,0.06177472807551354,0.05563659716520604,-0.389816400260822,-0.7836358276223206,0.45362014999521144,0.7576278769950324,0.6353240152477764,-1.1620815898834262,-0.4827946031091469,-1.1620825233933538,-0.48279482857389394,0.2789495171863261,5.5,9.66846855029096e-07
CUST0125,56.0,Other,North,Primary,Salaried,1054882.14,2975412.31,Business,831.7,5,106,0.4374,2015-02-13,1,0,1054882.14,2015,2,13,4,2,Low,Average,1.0,Q4,2.0,-0.04350958100194678,4.936629728514555,0.09015654003799155,0.9995963495940068,0.10976416508161468,0.999603798524409,0.3117278430656066,7.259594470668062,0.3628359260522052,0.661362230551458,0.6957005704744678,2.8014466022869944,0.4451950654529408,2.801444437308664,0.4451951810634315,2.8206111348136016,8.833333333333334,4.1464347855960484e-07
CUST0126,45.0,Female,West,Secondary,Self-Employed,1497013.54,271574.17,Home,363.8,11,23,0.3635,2018-11-06,1,0,1497013.54,2018,11,6,1,0,Low,Good,0.0,Q1,0.0,0.2901270850482707,-0.5151267343344247,0.1371751303180926,0.07415108579967195,0.15576947898081997,0.0912366232406673,0.9842667420801866,-0.4802998558451418,0.31005492330350615,0.6029096117993143,0.7334066740007334,-0.5196761586852611,0.9390400813386884,-0.5196766232000815,0.9390403474295365,0.18141063039416463,1.9166666666666667,2.4281677505735853e-07
CUST0127,42.0,Male,East,Primary,Unemployed,349610.85,535977.44,Car,811.5,11,36,0.5144,2021-03-10,1,0,349610.85,2021,3,10,2,1,Low,Good,1.0,Q1,0.0,-0.5757141741535212,0.01799032422622706,0.015154262839791408,0.16464864566959622,0.03637822804898719,0.18006414880611568,-0.7610807764606077,0.2765699209028622,0.415019320912976,0.7172168430816442,0.6603275224511358,0.3871583433432591,-1.4858234424058459,0.3871587220870513,-1.4858236347687943,1.533068667634314,3.0,1.47135021696266e-06
CUST0128,62.0,Other,West,Post-Graduate,Salaried,1158604.88,387181.26,Home,687.6,3,40,0.7271,2023-12-05,1,0,1158604.88,2023,12,5,1,2,Low,Poor,0.0,Q2,0.0,0.03476061009326502,-0.28202783291177375,0.10118696451087324,0.11372003496078757,0.12055687786380037,0.13007537036555003,0.46950351193322265,-0.1493678200999468,0.5464437013677366,0.8527015890685322,0.5790052689479473,-0.05009961661153237,0.5824632574664185,-0.0500996026654799,0.5824634222298867,0.3341788617358491,3.3333333333333335,6.275651108944061e-07
CUST0129,38.0,Other,West,Graduate,Unemployed,705231.04,135674.06,Business,639.5,10,95,0.7706,2021-11-21,0,0,705231.04,2021,11,21,6,2,Low,Good,0.0,Q4,2.0,-0.3073597108158237,-0.7891425091819484,0.052972793731154655,0.027636425292431255,0.07338174887977421,0.045580340338522214,-0.22013658871471184,-0.8693218445509895,0.5713184721948117,0.8778382538941898,0.5647803004631199,-1.4169707411778485,-0.18844251623475322,-1.4169716639600136,-0.18844264639218591,0.19238242831739225,7.916666666666667,1.0926915525442555e-06
CUST0130,31.0,Other,West,Post-Graduate,Unemployed,379227.49,189315.27,Car,605.2,7,41,0.1763,2018-07-12,0,0,379227.49,2018,7,12,3,2,Low,Average,0.0,Q2,0.0,-0.5533651687917452,-0.6809855862632787,0.01830385289748297,0.045996253495275266,0.039459942715350534,0.0636013578268331,-0.716030046161626,-0.7157707533061921,0.1623739189842586,0.41988093550434036,0.8501232678738417,-0.9897293165435145,-1.3216150619274312,-0.9897301755543253,-1.321615315125398,0.4992129394417055,3.4166666666666665,4.64892458086306e-07
CUST0131,46.0,Other,West,Post-Graduate,Unemployed,839243.64,382888.81,Other,317.0,12,33,0.3129,2018-01-30,1,0,839243.64,2018,1,30,1,2,Low,Good,0.0,Q1,0.0,-0.20623249598167853,-0.29068271194567785,0.06722440203531732,0.11225085399769412,0.0873262272168673,0.1286333015435063,-0.016286135075632452,-0.16165520850176945,0.27223843095792766,0.5593746508378798,0.7616726331022926,-0.06497551309558475,0.09442602878029856,-0.064975513639995,0.09442600733812197,0.4562308151659034,2.75,3.728357119274684e-07
CUST0132,54.0,Male,North,Graduate,Unemployed,1270267.65,2578470.36,Other,420.2,6,18,0.7124,2022-05-01,0,0,1270267.65,2022,5,1,6,1,Low,Average,0.0,Q1,0.0,0.11902242525665817,4.136274555890067,0.11306177374670486,0.8637346490749114,0.1321757784546762,0.8662492783188761,0.639356990778467,6.123324994581712,0.537895895288654,0.8440379138403677,0.5839757066106049,2.592506327855651,0.7135534403097273,2.5925047734899764,0.7135536475203418,2.0298638322403946,1.5,5.608266887690954e-07
CUST0133,50.0,Male,South,Secondary,Unemployed,964301.07,583065.47,Car,638.9,12,31,0.7822,2015-09-01,1,0,964301.07,2015,9,1,1,1,Low,Good,0.0,Q1,0.0,-0.11186293975923331,0.11293405183979154,0.08052367022267612,0.18076551069203634,0.10033888888843798,0.19588359456656942,0.1739423496820501,0.4113621523060644,0.5778485561964823,0.884420714366189,0.561104253170239,0.5014369493364255,0.31024890515389353,0.5014373972944361,0.310248969202032,0.6046508586784001,2.5833333333333335,8.111574531385723e-07
CUST0134,58.0,Female,North,Secondary,Self-Employed,1394399.33,700285.69,Car,437.3,11,46,0.7956,2023-07-16,0,0,1394399.33,2023,7,16,6,0,Low,Good,0.0,Q2,1.0,0.21269340150130514,0.34928551182828743,0.126262592785345,0.22088658739965683,0.14509211261062105,0.23526428032298038,0.8281772903546343,0.7469118667318804,0.58533922792564,0.8919641248391104,0.5569169079973268,0.7515560487287953,0.8428703934601506,0.7515565989868178,0.8428706369385651,0.5022131572596208,3.8333333333333335,5.705682603849214e-07
CUST0135,26.0,Other,North,Post-Graduate,Unemployed,1174743.1,707988.02,Business,480.0,0,116,0.7467,2023-03-21,1,0,1174743.1,2023,3,21,1,2,Low,Poor,0.0,Q4,2.0,0.04693866828317193,0.36481574151744184,0.10290318813586377,0.22352287124861575,0.12223611592939454,0.23785191441309025,0.4940518265538427,0.7689602354511459,0.5577282934522101,0.8641180474911978,0.5725081582412549,0.76655727279757,0.6023952709640307,0.7665578268482881,0.6023954424985217,0.6026747635291494,9.666666666666666,6.356283343992402e-07
CUST0136,47.0,Male,West,Secondary,Self-Employed,549097.89,303316.37,Other,768.8,12,48,0.8547,2023-07-20,1,0,549097.89,2023,7,20,3,1,Low,Good,1.0,Q2,1.0,-0.42517930839681095,-0.4511248470043477,0.03636876920588557,0.08501551892450852,0.05713555017997205,0.10190056503686208,-0.4576352526880878,-0.38943595757531135,0.6177229579131042,0.9244998647917695,0.5391707553782282,-0.37412567090812676,-0.621173182720409,-0.37412598643883965,-0.621173442212983,0.5523903397261278,4.0,1.5565530583262667e-06
CUST0137,50.0,Female,North,Post-Graduate,Salaried,1494402.29,711610.82,Education,351.3,5,37,0.1242,2022-06-14,0,0,1494402.29,2022,6,14,1,0,Low,Average,0.0,Q2,0.0,0.2881566103336867,0.37212040336883834,0.13689743618944913,0.22476285046633404,0.15549776931279075,0.23906901115935403,0.9802946939513909,0.779330711683163,0.11707167158583756,0.3524202037341219,0.8895214374666429,0.7735593177589141,0.936699287441897,0.7735598734841573,0.9366995530312319,0.4761842408579285,3.0833333333333335,8.31101510156278e-08
CUST0138,63.0,Male,North,Primary,Salaried,819848.72,219643.15,Home,304.4,5,109,0.1585,2019-09-26,0,0,819848.72,2019,9,26,3,1,Low,Average,0.0,Q4,2.0,-0.22086809175051716,-0.6198353963356714,0.06516184371669227,0.05637660596227721,0.08530811816003492,0.07379015214865012,-0.04578831054490671,-0.6289554285001099,0.14712606489029384,0.39812058474788764,0.8631851532153646,-0.7970867143025016,0.05723483673608605,-0.7970874364665548,0.05723480055045225,0.2679069255606083,9.083333333333334,1.9332834964967683e-07
CUST0139,45.0,Female,South,Post-Graduate,Salaried,1034048.99,101308.71,Other,657.5,7,49,0.7002,2022-01-16,0,0,1034048.99,2022,1,16,6,0,Low,Average,0.0,Q2,1.0,-0.05923047915422471,-0.8584334612507609,0.0879410327383655,0.015874164110578615,0.10759640317811897,0.03403513892822732,0.28003793421949086,-0.9676946626419571,0.5307458912011215,0.8367795408588812,0.5881660981061051,-1.7862658312744,0.4155163213116887,-1.7862663543396824,0.4155164258064182,0.09797283395634863,4.083333333333333,6.771439329968303e-07
CUST0140,30.0,Male,West,Graduate,Self-Employed,608854.77,257725.74,Other,630.5,11,82,0.3064,2022-09-29,1,0,608854.77,2022,9,29,3,1,Low,Good,0.0,Q3,2.0,-0.3800861840071772,-0.5430493627772691,0.042723631713133786,0.06941117043088904,0.0633534619185121,0.08658417786861754,-0.36673732894020117,-0.519941794170679,0.26727526267411833,0.5535341001239219,0.7654623392529087,-0.5883377856755196,-0.43872963512865065,-0.5883383182713413,-0.43872984809649734,0.4232959199777641,6.833333333333333,5.032398777133667e-07
CUST0141,47.0,Female,North,Secondary,Self-Employed,701651.25,528561.75,Home,842.8,5,21,0.3982,2021-05-17,0,0,701651.25,2021,5,17,0,0,Low,Average,1.0,Q1,0.0,-0.3100610552594889,0.0030380475770100854,0.05259209993899512,0.1621104703673324,0.07300925924740873,0.1775728127758902,-0.2255819111353846,0.25534207589651126,0.33518569509574775,0.63103090257134,0.7152052639107424,0.3682925407234138,-0.19693336744805065,0.3682929068219683,-0.19693350068266186,0.7533112069564474,1.75,5.67518407470948e-07
CUST0142,59.0,Male,North,Graduate,Salaried,251774.92,641967.5,Other,721.9,6,94,0.412,2022-03-08,0,0,251774.92,2022,3,8,1,1,Low,Average,1.0,Q4,2.0,-0.6495421210152967,0.2316983809528592,0.004749872861285826,0.20092596478318686,0.026198058374834493,0.2156720093455614,-0.9099018478576345,0.5799726475397439,0.3450071390710503,0.6418722614352484,0.708215297450425,0.6325779224929207,-2.189554040122093,0.6325784330219513,-2.1895536009506182,2.5497674669105246,7.833333333333333,1.6363822099516503e-06
CUST0143,31.0,Female,East,Post-Graduate,Unemployed,1024582.52,560791.76,Business,701.5,3,12,0.27,2019-11-15,1,0,1024582.52,2019,11,15,4,0,Low,Poor,1.0,Q1,0.0,-0.06637396973205835,0.06802350758505159,0.08693431827671708,0.17314186668698933,0.1066113839646738,0.18840063664225032,0.26563821207500043,0.34760235873373163,0.23901690047049992,0.5196152422706632,0.7874015748031495,0.4485235637708033,0.4017744266034082,0.44852398129630155,0.40177452590302365,0.5473368411555567,1.0,2.635219660003569e-07
CUST0144,22.0,Other,South,Primary,Salaried,845336.81,437917.13,Education,391.8,2,100,0.753,2018-01-05,0,0,845336.81,2018,1,5,4,2,Low,Poor,0.0,Q4,2.0,-0.20163453047984534,-0.17972895522423377,0.06787238194295792,0.13108544966567262,0.08796024280248556,0.14712032517836407,-0.007017637422426423,-0.004133434004737941,0.5613286059390974,0.8677557259966655,0.5704506560182544,0.11471042383984374,0.1058819144004939,0.11471059079523045,0.10588189751045733,0.5180386383505529,8.333333333333334,8.907692071282214e-07
CUST0145,38.0,Female,North,Post-Graduate,Self-Employed,6630584.19,694519.84,Car,582.63,1,119,0.5665,2023-02-08,1,1,6630584.19,2023,2,8,2,0,High,Poor,0.0,Q4,2.0,4.163969559478379,0.337659812221388,0.6831061704258568,0.21891310441067566,0.6899354060717195,0.23332721582191904,8.793089985497328,0.7304067849215742,0.44884383141010936,0.7526619427073485,0.6383657835939993,0.7402229045705212,2.5594074145747037,0.7402234517788333,2.5594069979990435,0.10474489428057468,9.916666666666666,8.543741905191011e-08
CUST0146,45.0,Female,South,Secondary,Unemployed,918724.23,605499.37,Education,582.63,11,45,0.2941,2015-11-16,1,0,918724.23,2015,11,16,0,0,Low,Good,0.0,Q2,1.0,-0.14625566768288717,0.15816758764305078,0.07567678812784703,0.1884439830814508,0.09559645975824307,0.20342036907689492,0.10461409614890668,0.47558049909348143,0.25781547284548734,0.54230987451825,0.7727378100610462,0.5528150934746476,0.2360035156945973,0.5528155681878105,0.23600355053438735,0.6590654194458331,3.75,3.2011782251568565e-07
CUST0147,47.0,Male,West,Graduate,Self-Employed,625491.2,55976.88,Other,731.5,11,84,0.2683,2019-02-17,0,0,625491.2,2019,2,17,6,1,Low,Good,1.0,Q3,2.0,-0.36753217169278873,-0.9498361578542164,0.04449283762317224,0.00035839534025201847,0.06508454047188368,0.018805696840564934,-0.341431172635236,-1.0974596691476577,0.23767742109124682,0.5179768334587947,0.7884569896712135,-2.52143696542177,-0.3920119443168796,-2.5214342462486106,-0.39201214326322564,0.0894926739177146,7.0,4.289428852076576e-07
CUST0148,37.0,Male,North,Post-Graduate,Salaried,502897.06,679680.51,Education,300.8,10,53,0.8141,2023-02-26,1,0,502897.06,2023,2,26,6,1,Low,Good,0.0,Q2,1.0,-0.4600429052595374,0.3077392293155457,0.031455528715907705,0.21383403275205146,0.05232819271440001,0.22834187292147337,-0.5279126755125236,0.6879283375703371,0.5955894769651399,0.9022749026765623,0.5512375282509233,0.7106369615013765,-0.7807574576368568,0.7106375000079965,-0.7807577447854108,1.351530092460672,4.416666666666667,1.6188203605724003e-06
CUST0149,31.0,Other,East,Primary,Salaried,1397656.72,439819.41,Education,552.2,11,15,0.5727,2020-09-01,1,0,1397656.72,2020,9,1,1,2,Low,Good,0.0,Q1,0.0,0.2151514597609657,-0.1758933826983768,0.126609000857227,0.13173654485897093,0.14543105539876533,0.1477594051161146,0.8331322007823059,0.0013119534101460367,0.4527938875145427,0.7567694497005015,0.6358491765753164,0.12052865737808068,0.8460620701398897,0.12052882944341015,0.8460623144322174,0.31468342956201717,1.25,4.097572685802276e-07
CUST0150,37.0,Female,East,Graduate,Self-Employed,1110943.29,288543.29,Home,819.0,2,104,0.7431,2016-03-22,0,0,1110943.29,2016,3,22,1,0,Low,Poor,1.0,Q4,2.0,-0.0012052905106105082,-0.48091184984845475,0.09611837908059583,0.07995912271668862,0.115597523226502,0.09693747913637221,0.3970040846953377,-0.4317247604387571,0.5556651372386827,0.8620324819866129,0.5736905513166198,-0.4399609459938852,0.5214424411217765,-0.43996132944074545,0.5214425845419209,0.2597281900861024,8.666666666666666,6.688910286320735e-07
CUST0151,35.0,Female,East,Post-Graduate,Self-Employed,1308226.84,655697.68,Other,322.2,5,23,0.1321,2017-10-13,0,0,1308226.84,2017,10,13,4,0,Low,Average,0.0,Q1,0.0,0.14766680020394038,0.2593825815873987,0.11709855467195583,0.20562540661147757,0.13612556453933247,0.220284728072407,0.6970978159044032,0.6192760883455627,0.12407431510192668,0.363455636907725,0.8833141948591114,0.6614917759104114,0.7547713987716504,0.6614922976379061,0.7547716182072911,0.5012109979336611,1.9166666666666667,1.0097637195702237e-07
CUST0152,47.0,Female,South,Primary,Self-Employed,332479.55,141089.94,Car,371.9,6,52,0.6677,2022-03-25,1,0,332479.55,2022,3,25,4,0,Low,Average,0.0,Q2,1.0,-0.5886416201958201,-0.7782224550724911,0.013332429837960968,0.02949012371510328,0.03459565654648487,0.04739983076751502,-0.7871396938790232,-0.8538185722711346,0.5114454316453965,0.8171291207636648,0.5996282304970918,-1.3671087776289614,-1.589234068754543,-1.3671097163080193,-1.589234208073535,0.42435674615175584,4.333333333333333,2.008243815296309e-06
CUST0153,63.0,Female,South,Primary,Self-Employed,359285.96,87978.28,Business,751.9,6,68,0.0765,2022-08-30,0,0,359285.96,2022,8,30,1,0,Low,Average,1.0,Q3,1.0,-0.5684132417970563,-0.8853116448335459,0.016183165181956904,0.01131154509676371,0.037384956981968066,0.029556718099228416,-0.7463636859593562,-1.0058537957648375,0.07371503782228067,0.2765863337187866,0.9289363678588016,-1.9628996786022717,-1.4302659947859184,-1.9628997830253367,-1.4302662108286135,0.2448697967490853,5.666666666666667,2.1292231959189275e-07
CUST0154,61.0,Other,South,Graduate,Self-Employed,735589.87,95734.3,Car,530.6,10,118,0.7675,2017-10-17,0,0,735589.87,2017,10,17,1,2,Low,Good,0.0,Q4,2.0,-0.28445064164230355,-0.8696731598460585,0.05620131219682625,0.013966205473325357,0.07654069100368263,0.032162389598057194,-0.17395689167539102,-0.9836517362901078,0.5695661187885908,0.8760707733967615,0.5657708628005658,-1.8572588755526007,-0.11860006473314909,-1.857259251356298,-0.11860016904751464,0.13014630013869005,9.833333333333334,1.043380328225564e-06
CUST0155,56.0,Female,East,Graduate,Self-Employed,7985581.76,71977.6,Education,332.2,7,72,0.3717,2021-07-20,0,0,7985581.76,2021,7,20,1,0,High,Average,0.0,Q3,1.0,5.186463939567523,-0.9175738610178248,0.8272037748356825,0.00583497706392698,0.8309276281588872,0.024181214188991003,10.854216098447528,-1.0516566752050815,0.31605084650222426,0.6096720429870472,0.7290223809870964,-2.212278896596664,2.717041607917701,-2.2122780674958267,2.717040963169789,0.009013444751206206,6.0,4.6546389627097124e-08
